# schema=2
# units: accel=m/s^2 (includes gravity), gyro=rad/s, latlon=deg WGS84, time=ms epoch anchored monotonic
# anchor: elapsedRealtimeNanos=117488395430020, currentTimeMillis=1787221552662
# device: samsung SM-S948B, android=16
# device_id=retrofit-sm-s948b-01
# nominal_rate_hz=100
# app_version=1.0
# battery_start_pct=89
# vehicle_id=95de9ea6-9c9f-4369-8b8f-bf542fa53f8d
# vehicle_type=van
# vehicle_make_model=Ford Transit
# vehicle_year=2011
# vehicle_suspension_type=torsion_beam
# vehicle_suspension_condition=worn
# vehicle_tire_size=215/75R16
# vehicle_tire_type=summer
# vehicle_load=half_load
# vehicle_mount=console
# vehicle_mount_rigid=true
# retrofit=v3.1-identity 2026-09-19 scripts/retrofit_v31.py
Time,Type,X,Y,Z,Latitude,Longitude
1787221553196,Accelerometer,0.5479564,-0.14117654,10.432707,,
1787221553204,Gyroscope,0.0035124724,-0.027336199,-9.162972E-4,,
1787221553204,Accelerometer,0.6125626,0.2105684,9.164511,,
1787221553212,Gyroscope,-0.0129808765,0.019089524,0.0021380268,,
1787221553213,Accelerometer,0.22253251,0.31106696,10.107283,,
1787221553221,Gyroscope,0.0016798781,0.009926553,9.162972E-4,,
1787221553221,Accelerometer,0.09810573,-0.10049855,9.731609,,
1787221553229,Gyroscope,-0.009926553,0.006261364,0.0021380268,,
1787221553230,Accelerometer,0.09332009,-0.11724831,9.205189,,
1787221553238,Gyroscope,-0.022754714,-0.0010690134,-3.054324E-4,,
1787221553239,Accelerometer,0.25603202,-0.11724831,9.676575,,
1787221553246,Gyroscope,-0.026419902,-0.021227552,0.0015271619,,
1787221553247,Accelerometer,0.7106683,-0.016749758,10.420743,,
1787221553255,Gyroscope,-0.006872229,-0.0108428495,3.054324E-4,,
1787221553256,Accelerometer,0.5623133,-0.009571291,10.284351,,
1787221553263,Gyroscope,0.015729768,0.025198173,3.054324E-4,,
1787221553264,Accelerometer,0.44506502,-0.11964113,9.707682,,
1787221553272,Gyroscope,0.013286309,0.031306818,0.0015271619,,
1787221553273,Accelerometer,0.30388847,-0.3469593,10.018748,,
1787221553280,Gyroscope,-0.011148282,0.009926553,0.0033597562,,
1787221553281,Accelerometer,0.36610186,-0.02871387,9.568898,,
1787221553289,Gyroscope,-0.020922119,0.011148282,0.003970621,,
1787221553290,Accelerometer,0.31585258,0.17228323,10.872986,,
1787221553297,Gyroscope,-0.0050396346,0.015424335,0.0015271619,,
1787221553298,Accelerometer,0.33020952,-0.16031912,10.236495,,
1787221553306,Gyroscope,0.0035124724,0.03252855,0.0015271619,,
1787221553307,Accelerometer,0.29671,-0.29671,9.652647,,
1787221553314,Gyroscope,-0.009315688,0.0386372,0.0021380268,,
1787221553315,Accelerometer,0.4761717,-0.11006984,9.497113,,
1787221553323,Gyroscope,-0.030695954,0.014202606,0.0027488915,,
1787221553324,Accelerometer,0.32542387,-0.062213387,9.836894,,
1787221553331,Gyroscope,-0.031306818,-0.007177661,0.0027488915,,
1787221553332,Accelerometer,0.34217364,-0.19142582,10.131211,,
1787221553340,Gyroscope,-0.015424335,0.016646065,0.0027488915,,
1787221553341,Accelerometer,0.48095736,0.0047856453,9.518648,,
1787221553348,Gyroscope,-1.527162E-4,0.04780017,0.0021380268,,
1787221553349,Accelerometer,0.41874397,-0.0047856453,10.4159565,,
1787221553357,Gyroscope,0.0016798781,0.03008509,0.0027488915,,
1787221553358,Accelerometer,0.59342,-0.033499517,10.0163555,,
1787221553365,Gyroscope,-0.014813471,0.019089524,0.0027488915,,
1787221553366,Accelerometer,0.552742,-0.34456646,10.4566345,,
1787221553374,Gyroscope,-0.011148282,0.008093959,0.0033597562,,
1787221553375,Accelerometer,0.4761717,-0.13160525,9.659825,,
1787221553382,Gyroscope,-0.0050396346,0.048411034,0.003970621,,
1787221553383,Accelerometer,0.2847459,-0.0023928226,10.01157,,
1787221553391,Gyroscope,-0.006261364,0.043524116,0.0033597562,,
1787221553392,Accelerometer,0.043070808,-0.18664017,9.640682,,
1787221553399,Gyroscope,-0.025198173,0.020922119,0.003970621,,
1787221553400,Accelerometer,0.09810573,-0.13878371,9.925428,,
1787221553409,Accelerometer,0.485743,-0.11246266,9.973285,,
1787221553408,Gyroscope,-0.025809037,-0.004123337,0.0027488915,,
1787221553416,Gyroscope,-0.01847866,0.01725693,0.0027488915,,
1787221553417,Accelerometer,0.6149554,-0.3397808,10.277173,,
1787221553425,Gyroscope,-7.6358096E-4,0.021532983,0.0021380268,,
1787221553426,Accelerometer,0.54317075,-0.44506502,9.68136,,
1787221553434,Accelerometer,0.526421,0.15074782,9.45165,,
1787221553433,Gyroscope,4.581486E-4,0.050243627,0.0051923506,,
1787221553442,Gyroscope,-0.0025961753,0.043524116,0.0058032153,,
1787221553443,Accelerometer,-0.07178468,-0.09571291,9.966106,,
1787221553450,Gyroscope,-0.01970039,0.03252855,0.0058032153,,
1787221553451,Accelerometer,-0.043070808,-0.35653058,9.690931,,
1787221553459,Gyroscope,-0.020922119,0.0013744457,0.003970621,,
1787221553460,Accelerometer,0.13399807,-0.1698904,10.334601,,
1787221553468,Gyroscope,-0.013591741,0.025809037,0.0021380268,,
1787221553468,Accelerometer,0.58624154,-0.23449662,10.482956,,
1787221553476,Gyroscope,0.0035124724,0.019089524,0.0015271619,,
1787221553477,Accelerometer,0.33020952,-0.44027936,10.13839,,
1787221553485,Gyroscope,-0.0013744457,0.048411034,0.0033597562,,
1787221553485,Accelerometer,0.46899325,-0.11485548,9.260223,,
1787221553493,Gyroscope,-0.023976443,0.030695954,0.0033597562,,
1787221553494,Accelerometer,0.1052842,-0.22971097,10.131211,,
1787221553502,Gyroscope,-0.0368046,1.527162E-4,0.003970621,,
1787221553502,Accelerometer,0.31585258,-0.15074782,9.745967,,
1787221553510,Gyroscope,-0.023365578,0.011148282,0.0021380268,,
1787221553511,Accelerometer,0.46899325,-0.078963146,10.226924,,
1787221553519,Gyroscope,-0.006872229,0.035582874,0.0021380268,,
1787221553519,Accelerometer,0.5694918,-0.27996024,10.030712,,
1787221553527,Gyroscope,0.0016798781,0.035582874,0.0015271619,,
1787221553528,Accelerometer,0.37567315,-0.26799613,9.762716,,
1787221553536,Gyroscope,-0.006872229,0.031306818,0.0021380268,,
1787221553536,Accelerometer,0.35174492,-0.31106696,9.430114,,
1787221553544,Gyroscope,-0.021532983,0.027641632,0.0027488915,,
1787221553545,Accelerometer,0.09092726,-0.36610186,9.49472,,
1787221553553,Gyroscope,-0.025809037,0.008704823,0.0021380268,,
1787221553553,Accelerometer,0.08135597,-0.20578274,9.91825,,
1787221553561,Gyroscope,-0.017867794,0.012370012,-3.054324E-4,,
1787221553562,Accelerometer,0.14356937,-0.0741775,10.497313,,
1787221553570,Gyroscope,-0.0013744457,0.0056504994,-0.0021380268,,
1787221553570,Accelerometer,0.3062813,-0.33020952,10.281959,,
1787221553578,Gyroscope,-0.0019853106,0.016035201,-0.0015271619,,
1787221553579,Accelerometer,0.44745782,-0.4546363,9.894321,,
1787221553587,Gyroscope,-0.008704823,0.020311253,-3.054324E-4,,
1787221553587,Accelerometer,0.4642076,-0.15314065,9.652647,,
1787221553595,Gyroscope,-0.019089524,0.0386372,3.054324E-4,,
1787221553596,Accelerometer,0.2536392,-0.10289137,9.712467,,
1787221553604,Gyroscope,-0.026419902,0.026419902,-3.054324E-4,,
1787221553604,Accelerometer,0.0047856453,-0.3062813,9.717253,,
1787221553612,Gyroscope,-0.030695954,0.01847866,-9.162972E-4,,
1787221553613,Accelerometer,-0.16271193,-0.15314065,9.379865,,
1787221553621,Gyroscope,-0.022143848,0.027030766,-0.0027488915,,
1787221553621,Accelerometer,-0.0071784677,-0.2416751,10.102497,,
1787221553629,Gyroscope,-0.014813471,0.0050396346,-0.004581486,,
1787221553630,Accelerometer,0.22731815,-0.33499518,9.798609,,
1787221553638,Gyroscope,-0.014202606,0.0050396346,-0.0027488915,,
1787221553638,Accelerometer,0.5766702,-0.2105684,9.645468,,
1787221553647,Accelerometer,0.45702913,-0.4019942,9.860822,,
1787221553646,Gyroscope,-0.016035201,0.009926553,-0.003970621,,
1787221553655,Gyroscope,-0.015424335,0.026419902,-0.0021380268,,
1787221553655,Accelerometer,0.30149564,-0.18664017,9.49472,,
1787221553663,Gyroscope,-0.011148282,0.03497201,-0.0033597562,,
1787221553664,Accelerometer,0.0741775,-0.22013968,10.001999,,
1787221553672,Gyroscope,-0.014813471,0.014202606,-0.004581486,,
1787221553673,Accelerometer,0.08853444,-0.29910284,9.662218,,
1787221553680,Gyroscope,-0.021532983,0.013591741,-0.0051923506,,
1787221553681,Accelerometer,0.047856454,-0.06699903,10.112068,,
1787221553689,Gyroscope,-0.014202606,0.011148282,-0.003970621,,
1787221553690,Accelerometer,0.66041905,0.03589234,9.583255,,
1787221553697,Gyroscope,-0.020311253,0.009315688,-0.0033597562,,
1787221553698,Accelerometer,0.41156548,-0.46181476,10.222138,,
1787221553706,Gyroscope,-0.016035201,0.009926553,-0.0033597562,,
1787221553707,Accelerometer,0.33738798,-0.2321038,9.32483,,
1787221553714,Gyroscope,-0.009315688,0.039858926,-0.004581486,,
1787221553715,Accelerometer,0.038285162,-0.09092726,10.10489,,
1787221553723,Gyroscope,-0.008093959,0.023976443,-0.0051923506,,
1787221553724,Accelerometer,0.124426775,-0.10049855,9.183653,,
1787221553732,Accelerometer,0.20578274,-0.069391854,9.9038925,,
1787221553731,Gyroscope,-0.023365578,0.012370012,-0.004581486,,
1787221553740,Gyroscope,-0.01970039,-0.009010255,-0.0058032153,,
1787221553741,Accelerometer,0.27996024,-0.14596218,9.58804,,
1787221553748,Gyroscope,-0.0056504994,0.014202606,-0.004581486,,
1787221553749,Accelerometer,0.3397808,-0.20338993,10.246066,,
1787221553757,Gyroscope,-0.0013744457,0.014202606,-0.004581486,,
1787221553758,Accelerometer,0.4642076,-0.15074782,9.985249,,
1787221553765,Gyroscope,-0.0050396346,0.016646065,-0.004581486,,
1787221553766,Accelerometer,0.26081768,-0.18664017,9.611969,,
1787221553774,Gyroscope,-0.014202606,0.0074830935,-0.0051923506,,
1787221553775,Accelerometer,0.27038896,-0.19860429,9.628718,,
1787221553782,Gyroscope,-0.022754714,0.00320704,-0.003970621,,
1787221553783,Accelerometer,0.021535404,-0.20338993,9.896714,,
1787221553791,Gyroscope,-0.0129808765,0.00320704,-0.0051923506,,
1787221553792,Accelerometer,0.17467605,-0.17706887,9.987641,,
1787221553799,Gyroscope,-0.0013744457,0.008704823,-0.0051923506,,
1787221553800,Accelerometer,0.27756742,-0.09092726,10.10489,,
1787221553808,Gyroscope,-0.0013744457,-4.581486E-4,-0.0051923506,,
1787221553809,Accelerometer,0.22971097,-0.2536392,10.080962,,
1787221553816,Gyroscope,-0.0074830935,-0.0010690134,-0.0051923506,,
1787221553817,Accelerometer,0.41156548,-0.16749759,9.793823,,
1787221553825,Gyroscope,-0.008093959,0.008093959,-0.003970621,,
1787221553826,Accelerometer,0.26081768,-0.27756742,10.219746,,
1787221553833,Gyroscope,-0.00320704,-0.0035124724,-0.003970621,,
1787221553834,Accelerometer,0.23928227,-0.0526421,9.848858,,
1787221553842,Gyroscope,-0.0044287695,0.012370012,-0.00641408,,
1787221553843,Accelerometer,0.21296121,-0.14596218,9.678967,,
1787221553850,Gyroscope,-0.011759147,0.003817905,-0.0051923506,,
1787221553851,Accelerometer,0.124426775,-0.41156548,9.5665045,,
1787221553859,Gyroscope,-0.021532983,-0.004734202,-0.003970621,,
1787221553860,Accelerometer,0.18903299,-0.2632105,9.762716,,
1787221553867,Gyroscope,-0.01725693,-0.012675445,-0.003970621,,
1787221553868,Accelerometer,0.5192425,-0.124426775,10.279566,,
1787221553876,Gyroscope,-0.006872229,-0.007788526,-0.0051923506,,
1787221553877,Accelerometer,0.37088752,-0.22971097,10.164711,,
1787221553884,Gyroscope,0.013897174,7.6358096E-4,-0.004581486,,
1787221553885,Accelerometer,0.26799613,0.0023928226,9.913465,,
1787221553893,Gyroscope,0.0151189035,0.024587307,-0.003970621,,
1787221553894,Accelerometer,0.25124636,0.2009971,9.734002,,
1787221553902,Gyroscope,-0.003817905,-0.004734202,-0.0033597562,,
1787221553902,Accelerometer,0.09810573,-0.078963146,10.186246,,
1787221553910,Gyroscope,-0.012370012,-0.027947064,-0.0027488915,,
1787221553911,Accelerometer,0.09810573,-0.12921242,10.04507,,
1787221553919,Gyroscope,0.004734202,-0.012675445,-0.004581486,,
1787221553919,Accelerometer,0.15074782,-0.09092726,10.411171,,
1787221553927,Gyroscope,0.022449281,0.006872229,-0.0058032153,,
1787221553928,Accelerometer,0.36131623,-0.062213387,9.987641,,
1787221553936,Gyroscope,0.012675445,0.0074830935,-0.0058032153,,
1787221553936,Accelerometer,0.44745782,-0.11724831,10.152746,,
1787221553944,Gyroscope,-0.003817905,-0.016340632,-0.004581486,,
1787221553945,Accelerometer,0.43788654,-0.13160525,9.379865,,
1787221553953,Gyroscope,-0.006261364,-0.0065667965,-0.0033597562,,
1787221553953,Accelerometer,0.23928227,-0.30149564,10.423136,,
1787221553961,Gyroscope,0.012675445,0.0019853106,-0.0027488915,,
1787221553962,Accelerometer,0.19142582,0.18664017,9.676575,,
1787221553970,Gyroscope,0.019394957,0.03375028,-0.0033597562,,
1787221553970,Accelerometer,-0.0047856453,-0.11724831,10.54517,,
1787221553978,Gyroscope,0.007788526,-0.022449281,-0.0051923506,,
1787221553979,Accelerometer,0.12921242,-0.5024927,9.559326,,
1787221553987,Accelerometer,0.22971097,0.0047856453,10.169497,,
1787221553987,Gyroscope,-0.006261364,-0.029168794,-0.0027488915,,
1787221553995,Gyroscope,0.007177661,-0.0035124724,-0.0058032153,,
1787221553996,Accelerometer,0.485743,0.1268196,10.234102,,
1787221554004,Gyroscope,0.018784093,0.0044287695,-0.0058032153,,
1787221554004,Accelerometer,0.35174492,-0.06699903,10.549955,,
1787221554012,Gyroscope,0.022449281,-0.0065667965,-0.00641408,,
1787221554013,Accelerometer,0.37806597,0.0741775,10.030712,,
1787221554021,Gyroscope,0.016340632,0.003817905,-0.004581486,,
1787221554021,Accelerometer,0.20817557,-0.0741775,10.537991,,
1787221554029,Gyroscope,0.00962112,-0.025503604,-0.00763581,,
1787221554030,Accelerometer,0.18664017,-0.44985065,9.915857,,
1787221554038,Gyroscope,0.00962112,-0.0029016077,-0.004581486,,
1787221554038,Accelerometer,0.23928227,-0.1794617,9.650253,,
1787221554046,Gyroscope,0.019394957,0.016035201,-0.0058032153,,
1787221554047,Accelerometer,0.2847459,0.05503492,10.068997,,
1787221554055,Gyroscope,0.015729768,0.008704823,-0.0058032153,,
1787221554055,Accelerometer,0.23688944,0.20817557,9.387043,,
1787221554063,Gyroscope,0.0035124724,-0.005345067,-0.004581486,,
1787221554064,Accelerometer,0.078963146,0.11964113,10.30828,,
1787221554072,Gyroscope,0.004123337,-0.033444848,-0.004581486,,
1787221554072,Accelerometer,0.2321038,0.1052842,10.298709,,
1787221554080,Gyroscope,0.021838415,-0.02367101,-0.00641408,,
1787221554081,Accelerometer,0.2105684,0.021535404,10.382458,,
1787221554089,Gyroscope,0.037110034,-0.0029016077,-0.00641408,,
1787221554089,Accelerometer,0.17228323,0.18185452,9.8321085,,
1787221554097,Gyroscope,0.024281874,0.008093959,-0.0070249448,,
1787221554098,Accelerometer,0.15074782,0.08135597,9.939785,,
1787221554106,Gyroscope,-0.0019853106,-0.02489274,-0.0051923506,,
1787221554106,Accelerometer,0.38524446,0.28953153,9.497113,,
1787221554114,Gyroscope,-0.009315688,-0.02367101,-0.0033597562,,
1787221554115,Accelerometer,0.3397808,0.63170516,10.621739,,
1787221554123,Gyroscope,0.018173227,-0.015729768,-0.0058032153,,
1787221554124,Accelerometer,0.31585258,0.50488555,9.875179,,
1787221554131,Gyroscope,0.038331766,0.023365578,-0.0070249448,,
1787221554132,Accelerometer,0.05742774,0.16510476,10.296316,,
1787221554140,Gyroscope,0.04138609,-0.021227552,-0.00641408,,
1787221554141,Accelerometer,0.11246266,0.11485548,9.410972,,
1787221554148,Gyroscope,0.019394957,-0.018784093,-0.00763581,,
1787221554149,Accelerometer,0.05742774,0.076570325,9.568898,,
1787221554157,Gyroscope,0.013897174,-0.035888307,-0.0070249448,,
1787221554158,Accelerometer,0.41156548,0.22013968,9.930214,,
1787221554165,Gyroscope,0.011453714,-0.012675445,-0.00763581,,
1787221554166,Accelerometer,0.37328035,0.26081768,10.092926,,
1787221554175,Accelerometer,0.42592242,-0.076570325,9.997213,,
1787221554174,Gyroscope,0.0151189035,-0.0108428495,-0.00763581,,
1787221554182,Gyroscope,-0.0044287695,-0.0029016077,-0.00763581,,
1787221554183,Accelerometer,0.32542387,-0.25842485,9.827323,,
1787221554191,Gyroscope,-0.016035201,-0.00962112,-0.0058032153,,
1787221554192,Accelerometer,0.32063824,-0.15074782,9.705289,,
1787221554199,Gyroscope,-0.01847866,0.0013744457,-0.0058032153,,
1787221554200,Accelerometer,0.2536392,0.033499517,9.487542,,
1787221554208,Gyroscope,-0.014813471,0.00320704,-0.008246674,,
1787221554209,Accelerometer,0.014356935,0.22013968,9.793823,,
1787221554216,Gyroscope,-0.009926553,0.0013744457,-0.008246674,,
1787221554217,Accelerometer,0.35174492,0.34217364,9.190832,,
1787221554225,Gyroscope,-0.014813471,-0.005345067,-0.008246674,,
1787221554226,Accelerometer,0.17706887,0.03589234,9.822537,,
1787221554233,Gyroscope,-0.014202606,-0.028557928,-0.00763581,,
1787221554234,Accelerometer,0.26081768,0.27038896,9.674182,,
1787221554242,Gyroscope,-0.009315688,-0.021838415,-0.0070249448,,
1787221554243,Accelerometer,0.3469593,0.19142582,10.135997,,
1787221554250,Gyroscope,-0.008704823,-0.012675445,-0.0070249448,,
1787221554251,Accelerometer,0.33738798,0.148355,9.336794,,
1787221554259,Gyroscope,-0.009926553,0.006872229,-0.004581486,,
1787221554260,Accelerometer,0.1052842,0.24885355,9.444471,,
1787221554267,Gyroscope,-0.01847866,-0.012675445,-0.0058032153,,
1787221554268,Accelerometer,0.19860429,0.21296121,9.461221,,
1787221554276,Gyroscope,-0.03375028,-0.021227552,-0.0051923506,,
1787221554277,Accelerometer,0.14356937,0.30867413,9.95175,,
1787221554284,Gyroscope,-0.022754714,-0.033444848,-0.0058032153,,
